State,District,Market,Commodity,Variety,Group,Arrivals (Tonnes),Min_Price,Max_Price,Modal_Price,Reported Date
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,340.1,2451.5,2907.9,2654.5,2023-06-24
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,313.2,2359.4,2942.1,2700.7,2023-06-25
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,303.0,1984.7,2258.6,2146.3,2023-06-26
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,342.0,1972.4,2575.4,2299.2,2023-06-27
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,278.0,2431.2,2916.0,2659.7,2023-06-28
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,260.3,2293.9,2848.0,2697.7,2023-06-29
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,268.5,2233.0,2737.1,2503.3,2023-06-30
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,346.5,2299.3,2869.1,2627.2,2023-07-01
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,344.2,2322.1,2955.5,2641.2,2023-07-02
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,358.2,1828.1,2378.3,2066.1,2023-07-03
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,364.1,2499.7,2986.5,2718.2,2023-07-04
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,337.5,2330.0,3017.2,2615.6,2023-07-05
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,363.2,2473.6,3014.3,2637.8,2023-07-06
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,311.6,2213.6,2604.9,2463.6,2023-07-07
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,240.3,2447.9,2934.3,2656.0,2023-07-08
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,369.0,2295.0,2848.5,2472.9,2023-07-09
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,384.6,2185.1,2700.4,2561.6,2023-07-10
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,327.4,2486.4,2964.4,2674.9,2023-07-11
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,288.3,2124.4,2848.2,2434.2,2023-07-12
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,322.4,2284.0,2994.1,2628.1,2023-07-13
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,261.9,1978.4,2422.1,2287.7,2023-07-14
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,260.5,2346.9,2659.0,2514.5,2023-07-15
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,362.1,2142.6,2730.8,2434.0,2023-07-16
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,286.0,2209.2,2766.7,2567.1,2023-07-17
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,273.4,2560.9,3141.9,2757.8,2023-07-18
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,261.4,2471.4,2860.0,2634.1,2023-07-19
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,308.7,2264.6,2900.6,2632.1,2023-07-20
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,283.1,2297.6,2901.2,2517.4,2023-07-21
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,356.2,2394.2,3105.0,2730.9,2023-07-22
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,389.7,2339.3,3135.6,2714.3,2023-07-23
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,323.6,2481.8,3044.9,2791.5,2023-07-24
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,387.3,2585.6,3127.9,2783.6,2023-07-25
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,289.1,2350.2,2944.7,2721.9,2023-07-26
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,287.0,2410.8,3087.1,2704.2,2023-07-27
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,272.5,2108.4,2606.6,2442.6,2023-07-28
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,294.9,2310.9,2757.4,2545.3,2023-07-29
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,262.1,2159.2,2943.7,2524.6,2023-07-30
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,301.3,2176.6,2612.4,2347.5,2023-07-31
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,252.5,2099.3,2574.2,2282.9,2023-08-01
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,261.3,1769.3,2370.9,2045.5,2023-08-02
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,309.9,2132.4,2743.4,2478.1,2023-08-03
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,343.8,2118.5,2534.6,2302.3,2023-08-04
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,315.1,2283.8,2902.7,2583.9,2023-08-05
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,319.2,2432.1,3161.4,2737.7,2023-08-06
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,257.9,2011.1,2307.7,2138.8,2023-08-07
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,378.9,2095.6,2537.8,2356.4,2023-08-08
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,366.0,2274.5,2796.0,2508.3,2023-08-09
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,336.7,2204.8,2625.8,2365.8,2023-08-10
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,382.9,2432.2,3018.5,2589.2,2023-08-11
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,294.7,2546.9,3377.2,2916.3,2023-08-12
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,368.9,2236.2,2908.5,2494.7,2023-08-13
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,318.9,2224.6,3004.4,2571.5,2023-08-14
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,380.0,2529.9,3085.5,2694.4,2023-08-15
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,269.0,2434.3,3320.6,2823.9,2023-08-16
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,353.9,2310.9,3033.5,2710.9,2023-08-17
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,337.6,2225.5,2788.7,2405.0,2023-08-18
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,378.0,2543.6,3234.0,2862.5,2023-08-19
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,298.5,1816.2,2286.6,2007.8,2023-08-20
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,241.4,2202.9,2785.9,2529.6,2023-08-21
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,338.4,2296.3,2749.2,2517.1,2023-08-22
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,340.1,2562.9,3053.5,2834.9,2023-08-23
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,359.4,2387.9,2904.4,2590.0,2023-08-24
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,249.0,2100.1,2528.7,2393.8,2023-08-25
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,374.3,2233.3,2838.2,2471.2,2023-08-26
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,282.3,2093.8,2528.4,2277.4,2023-08-27
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,322.9,2060.6,2611.4,2258.3,2023-08-28
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,287.1,2128.9,2920.0,2491.1,2023-08-29
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,279.9,2333.5,2805.0,2469.9,2023-08-30
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,276.3,2325.7,2915.9,2574.5,2023-08-31
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,176.7,3265.8,4046.5,3820.7,2023-09-01
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,260.0,3256.7,4070.6,3761.3,2023-09-02
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,255.4,3035.0,3518.4,3348.5,2023-09-03
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,260.4,4009.9,4922.1,4439.5,2023-09-04
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,261.8,3423.2,4210.9,3627.7,2023-09-05
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,217.9,3684.2,5032.3,4285.8,2023-09-06
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,205.0,3077.4,3776.4,3561.6,2023-09-07
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,261.9,3577.9,4351.2,4102.5,2023-09-08
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,179.0,3643.3,4451.9,3941.5,2023-09-09
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,185.3,4057.1,5057.4,4442.0,2023-09-10
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,239.3,3265.5,3826.0,3587.5,2023-09-11
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,259.5,3023.8,3896.6,3418.3,2023-09-12
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,227.8,3495.6,4604.7,4021.0,2023-09-13
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,193.2,3791.0,4754.6,4088.4,2023-09-14
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,206.3,3082.3,3894.3,3484.3,2023-09-15
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,224.5,3792.1,4786.1,4166.8,2023-09-16
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,231.3,2848.6,3514.1,3084.4,2023-09-17
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,184.3,3663.4,4621.7,3972.6,2023-09-18
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,243.8,3981.1,5335.5,4527.6,2023-09-19
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,236.6,3788.0,4709.0,4294.2,2023-09-20
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,244.4,3443.0,4520.3,3893.4,2023-09-21
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,257.5,3365.7,4429.8,3810.8,2023-09-22
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,216.2,3266.9,3846.5,3524.0,2023-09-23
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,200.6,3382.3,4413.1,3957.9,2023-09-24
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,161.4,3508.5,4423.0,3844.9,2023-09-25
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,234.5,3628.1,4184.8,3922.3,2023-09-26
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,167.6,4035.8,4940.9,4566.8,2023-09-27
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,264.8,3115.1,3756.7,3326.4,2023-09-28
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,215.2,3449.6,3904.0,3664.6,2023-09-29
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,177.7,3700.6,4395.6,3955.0,2023-09-30
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,152.3,3460.8,4468.3,4065.8,2023-10-01
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,169.3,3484.1,4059.2,3863.8,2023-10-02
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,222.6,3627.4,4584.5,4235.2,2023-10-03
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,143.5,4086.8,5064.8,4497.3,2023-10-04
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,227.0,3314.9,4231.1,3751.5,2023-10-05
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,148.1,3715.1,4920.5,4279.2,2023-10-06
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,198.8,3736.8,4259.0,3968.7,2023-10-07
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,183.0,3565.6,4574.2,4115.1,2023-10-08
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,217.0,3736.6,4498.1,4099.8,2023-10-09
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,224.2,4289.4,4954.4,4666.2,2023-10-10
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,155.1,3879.8,4512.0,4201.8,2023-10-11
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,160.3,3714.7,4872.8,4204.2,2023-10-12
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,182.2,3463.3,4469.3,3910.6,2023-10-13
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,178.0,3721.7,4554.9,4019.3,2023-10-14
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,232.7,4479.2,5765.2,4957.7,2023-10-15
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,200.5,3823.7,4889.1,4148.2,2023-10-16
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,190.3,3799.6,4758.8,4352.4,2023-10-17
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,181.9,3649.9,4524.4,4149.9,2023-10-18
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,223.0,3765.7,4476.2,4064.2,2023-10-19
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,181.4,3908.3,4780.3,4165.4,2023-10-20
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,206.1,3745.9,4509.2,4088.9,2023-10-21
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,204.9,4181.4,5074.5,4518.1,2023-10-22
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,182.7,4034.8,4978.6,4502.9,2023-10-23
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,210.3,3417.5,4226.6,3878.7,2023-10-24
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,224.4,3581.3,4709.4,4189.4,2023-10-25
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,224.8,3733.8,4876.8,4370.1,2023-10-26
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,191.5,3815.2,4654.6,4409.8,2023-10-27
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,209.5,4813.3,5592.6,5211.9,2023-10-28
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,187.1,3320.5,3894.9,3623.3,2023-10-29
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,181.4,4151.5,5090.5,4587.6,2023-10-30
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,238.4,4233.7,5401.0,4632.3,2023-10-31
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,217.9,4339.1,5241.4,4785.5,2023-11-01
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,238.2,3939.0,5141.1,4364.8,2023-11-02
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,195.8,3671.8,4388.7,3948.5,2023-11-03
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,156.7,4324.2,5379.4,4676.6,2023-11-04
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,155.4,3712.5,4672.0,4172.0,2023-11-05
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,202.8,3876.9,4703.9,4098.7,2023-11-06
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,157.3,3717.1,4669.2,4270.2,2023-11-07
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,165.4,4096.2,5113.3,4808.3,2023-11-08
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,215.4,4055.9,5133.6,4401.9,2023-11-09
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,176.7,3715.2,4270.1,4014.3,2023-11-10
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,174.9,3850.5,4794.3,4371.6,2023-11-11
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,190.4,3862.3,4800.3,4132.6,2023-11-12
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,221.9,3897.6,5094.1,4528.9,2023-11-13
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,222.3,4251.2,5458.7,4632.5,2023-11-14
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,153.3,3632.4,4626.9,4174.5,2023-11-15
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,169.3,4156.2,5195.0,4415.4,2023-11-16
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,162.6,3667.4,4732.2,4214.5,2023-11-17
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,189.6,4320.7,5412.7,4640.7,2023-11-18
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,166.3,3783.9,4801.5,4174.6,2023-11-19
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,163.9,4019.2,5226.8,4566.4,2023-11-20
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,211.8,4160.1,5230.1,4583.5,2023-11-21
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,184.9,4271.1,5486.2,4713.5,2023-11-22
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,224.4,4026.7,5038.6,4332.0,2023-11-23
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,160.7,3788.3,4546.0,4237.9,2023-11-24
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,200.0,4043.8,5285.7,4499.2,2023-11-25
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,149.5,3973.8,5348.1,4641.4,2023-11-26
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,196.8,3315.3,4210.5,3829.0,2023-11-27
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,177.5,3480.2,4527.6,4034.7,2023-11-28
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,237.0,4476.8,5376.1,5060.9,2023-11-29
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,220.9,3786.5,4717.3,4020.7,2023-11-30
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,309.5,2567.1,3080.0,2802.7,2023-12-01
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,339.9,2530.7,2973.3,2732.9,2023-12-02
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,255.2,2352.3,2989.1,2586.7,2023-12-03
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,293.1,2058.6,2731.7,2385.5,2023-12-04
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,397.7,2635.8,3058.8,2855.7,2023-12-05
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,344.5,2281.9,2636.5,2469.4,2023-12-06
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,396.6,2386.3,3048.1,2787.9,2023-12-07
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,284.6,2272.2,3014.5,2651.2,2023-12-08
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,272.8,2114.9,2626.1,2400.6,2023-12-09
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,292.3,2575.4,3069.2,2719.4,2023-12-10
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,381.1,2158.2,2472.9,2316.3,2023-12-11
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,327.5,2392.8,2832.2,2633.8,2023-12-12
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,290.5,2158.3,2578.6,2359.7,2023-12-13
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,268.9,2324.8,3085.9,2728.1,2023-12-14
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,376.3,2519.4,3109.5,2749.9,2023-12-15
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,371.5,2188.6,2719.6,2432.3,2023-12-16
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,352.9,2380.3,2735.4,2582.5,2023-12-17
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,333.9,2284.4,2718.5,2448.6,2023-12-18
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,386.5,2327.0,3017.9,2563.7,2023-12-19
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,310.5,2184.6,2847.8,2527.0,2023-12-20
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,309.8,2459.1,2995.0,2818.3,2023-12-21
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,291.5,2649.7,3173.4,2857.2,2023-12-22
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,247.2,2629.8,3423.8,2909.5,2023-12-23
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,342.6,1873.8,2409.4,2177.5,2023-12-24
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,332.7,2411.3,2814.6,2670.9,2023-12-25
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,247.6,2162.7,2850.8,2454.2,2023-12-26
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,339.0,2082.5,2592.1,2353.6,2023-12-27
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,385.9,2537.6,2948.3,2742.6,2023-12-28
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,346.9,2479.0,2924.1,2781.0,2023-12-29
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,315.1,2268.9,2693.4,2398.4,2023-12-30
Uttar Pradesh,Agra,Fatehabad Mandi,Onion,Red Nasik,Vegetables,392.5,2363.4,2861.4,2656.1,2023-12-31
Uttar Pradesh,Agra,Fatehabad Mandi,Potato,Jyoti Desi,Vegetables,502.5,1381.3,1753.6,1512.7,2022-01-01
Uttar Pradesh,Agra,Fatehabad Mandi,Potato,Jyoti Desi,Vegetables,485.9,1419.3,1879.2,1647.5,2022-01-02
Uttar Pradesh,Agra,Fatehabad Mandi,Potato,Jyoti Desi,Vegetables,394.7,1206.1,1528.4,1342.7,2022-01-03
Uttar Pradesh,Agra,Fatehabad Mandi,Potato,Jyoti Desi,Vegetables,389.9,1282.0,1621.7,1401.2,2022-01-04
Uttar Pradesh,Agra,Fatehabad Mandi,Potato,Jyoti Desi,Vegetables,501.5,1192.0,1477.0,1401.0,2022-01-05
Uttar Pradesh,Agra,Fatehabad Mandi,Potato,Jyoti Desi,Vegetables,412.8,1388.8,1686.3,1466.0,2022-01-06
Uttar Pradesh,Agra,Fatehabad Mandi,Potato,Jyoti Desi,Vegetables,410.1,1246.6,1690.4,1466.0,2022-01-07
Uttar Pradesh,Agra,Fatehabad Mandi,Potato,Jyoti Desi,Vegetables,532.6,1203.8,1497.7,1368.1,2022-01-08
Uttar Pradesh,Agra,Fatehabad Mandi,Potato,Jyoti Desi,Vegetables,577.8,1211.3,1487.4,1339.8,2022-01-09
Uttar Pradesh,Agra,Fatehabad Mandi,Potato,Jyoti Desi,Vegetables,480.2,1166.1,1413.1,1330.7,2022-01-10
Uttar Pradesh,Agra,Fatehabad Mandi,Potato,Jyoti Desi,Vegetables,430.0,1220.7,1636.4,1405.2,2022-01-11
Uttar Pradesh,Agra,Fatehabad Mandi,Potato,Jyoti Desi,Vegetables,574.2,1205.5,1525.0,1299.7,2022-01-12
Uttar Pradesh,Agra,Fatehabad Mandi,Potato,Jyoti Desi,Vegetables,562.0,1361.3,1586.0,1486.8,2022-01-13
