city,date,temperature_c,precipitation_mm,rain_indicator
Delhi,2023-02-15,14.2,0.0,0
Delhi,2023-02-16,15.3,0.0,0
Delhi,2023-02-17,12.3,0.0,0
Delhi,2023-02-18,13.7,0.0,0
Delhi,2023-02-19,16.3,0.0,0
Delhi,2023-02-20,12.2,0.0,0
Delhi,2023-02-21,15.7,0.0,0
Delhi,2023-02-22,16.0,0.5,0
Delhi,2023-02-23,14.7,0.0,0
Delhi,2023-02-24,16.1,0.0,0
Delhi,2023-02-25,18.1,0.0,0
Delhi,2023-02-26,14.9,0.0,0
Delhi,2023-02-27,16.3,0.0,0
Delhi,2023-02-28,19.6,0.0,0
Delhi,2023-03-01,17.9,0.0,0
Delhi,2023-03-02,15.7,0.0,0
Delhi,2023-03-03,18.0,0.0,0
Delhi,2023-03-04,14.2,0.0,0
Delhi,2023-03-05,17.1,0.0,0
Delhi,2023-03-06,18.5,0.0,0
Delhi,2023-03-07,18.2,0.0,0
Delhi,2023-03-08,18.8,0.0,0
Delhi,2023-03-09,19.4,0.0,0
Delhi,2023-03-10,18.9,0.0,0
Delhi,2023-03-11,19.0,0.0,0
Delhi,2023-03-12,18.7,0.0,0
Delhi,2023-03-13,16.6,0.0,0
Delhi,2023-03-14,20.6,0.0,0
Delhi,2023-03-15,18.8,0.0,0
Delhi,2023-03-16,20.3,0.0,0
Delhi,2023-03-17,20.9,1.4,0
Delhi,2023-03-18,18.5,0.0,0
Delhi,2023-03-19,17.7,0.0,0
Delhi,2023-03-20,22.1,0.0,0
Delhi,2023-03-21,20.7,0.0,0
Delhi,2023-03-22,16.7,0.0,0
Delhi,2023-03-23,21.9,0.0,0
Delhi,2023-03-24,21.1,0.0,0
Delhi,2023-03-25,22.0,0.0,0
Delhi,2023-03-26,21.0,0.0,0
Delhi,2023-03-27,23.3,0.0,0
Delhi,2023-03-28,20.1,0.0,0
Delhi,2023-03-29,23.2,0.0,0
Delhi,2023-03-30,22.3,0.0,0
Delhi,2023-03-31,18.9,0.0,0
Delhi,2023-04-01,19.0,0.0,0
Delhi,2023-04-02,21.8,0.0,0
Delhi,2023-04-03,21.1,0.0,0
Delhi,2023-04-04,19.3,0.0,0
Delhi,2023-04-05,20.8,0.0,0
Delhi,2023-04-06,22.8,0.0,0
Delhi,2023-04-07,21.9,0.0,0
Delhi,2023-04-08,27.7,0.0,0
Delhi,2023-04-09,22.6,0.0,0
Delhi,2023-04-10,26.1,0.0,0
Delhi,2023-04-11,27.1,0.0,0
Delhi,2023-04-12,23.4,0.0,0
Delhi,2023-04-13,23.5,0.0,0
Delhi,2023-04-14,23.9,0.0,0
Delhi,2023-04-15,24.7,0.0,0
Delhi,2023-04-16,24.5,0.0,0
Delhi,2023-04-17,23.3,0.0,0
Delhi,2023-04-18,26.2,0.0,0
Delhi,2023-04-19,25.1,0.0,0
Delhi,2023-04-20,30.3,0.0,0
Delhi,2023-04-21,27.9,0.0,0
Delhi,2023-04-22,25.8,0.0,0
Delhi,2023-04-23,27.7,0.0,0
Delhi,2023-04-24,27.8,0.0,0
Delhi,2023-04-25,29.0,0.0,0
Delhi,2023-04-26,24.1,0.0,0
Delhi,2023-04-27,25.2,0.0,0
Delhi,2023-04-28,26.1,0.0,0
Delhi,2023-04-29,27.8,0.0,0
Delhi,2023-04-30,21.8,0.0,0
Delhi,2023-05-01,26.7,0.0,0
Delhi,2023-05-02,30.8,0.0,0
Delhi,2023-05-03,26.6,0.0,0
Delhi,2023-05-04,29.3,0.0,0
Delhi,2023-05-05,29.6,0.0,0
Delhi,2023-05-06,30.0,0.0,0
Delhi,2023-05-07,30.7,0.0,0
Delhi,2023-05-08,31.4,0.0,0
Delhi,2023-05-09,32.6,0.0,0
Delhi,2023-05-10,29.3,0.0,0
Delhi,2023-05-11,28.7,0.0,0
Delhi,2023-05-12,31.1,0.0,0
Delhi,2023-05-13,31.3,0.5,0
Delhi,2023-05-14,31.1,0.0,0
Delhi,2023-05-15,31.0,0.0,0
Delhi,2023-05-16,32.3,0.0,0
Delhi,2023-05-17,35.2,0.0,0
Delhi,2023-05-18,31.9,0.0,0
Delhi,2023-05-19,34.5,0.0,0
Delhi,2023-05-20,32.9,0.0,0
Delhi,2023-05-21,32.3,0.0,0
Delhi,2023-05-22,31.3,0.0,0
Delhi,2023-05-23,32.7,0.0,0
Delhi,2023-05-24,32.7,0.0,0
Delhi,2023-05-25,31.4,0.0,0
Delhi,2023-05-26,31.8,0.0,0
Delhi,2023-05-27,33.6,0.0,0
Delhi,2023-05-28,32.9,0.0,0
Delhi,2023-05-29,29.6,0.0,0
Delhi,2023-05-30,30.3,0.0,0
Delhi,2023-05-31,32.8,0.0,0
Delhi,2023-06-01,31.5,0.0,0
Delhi,2023-06-02,33.5,0.0,0
Delhi,2023-06-03,36.0,36.2,1
Delhi,2023-06-04,36.5,6.8,1
Delhi,2023-06-05,34.0,0.0,0
Delhi,2023-06-06,35.5,0.0,0
Delhi,2023-06-07,36.1,2.9,1
Delhi,2023-06-08,34.2,12.7,1
Delhi,2023-06-09,36.4,0.0,0
Delhi,2023-06-10,34.2,0.0,0
Delhi,2023-06-11,35.5,0.0,0
Delhi,2023-06-12,34.7,0.0,0
Delhi,2023-06-13,36.0,0.0,0
Delhi,2023-06-14,36.4,0.4,0
Delhi,2023-06-15,35.8,0.0,0
Delhi,2023-06-16,36.8,0.0,0
Delhi,2023-06-17,34.4,8.1,1
Delhi,2023-06-18,38.9,10.5,1
Delhi,2023-06-19,37.3,0.0,0
Delhi,2023-06-20,34.7,0.0,0
Delhi,2023-06-21,35.2,0.0,0
Delhi,2023-06-22,31.7,14.2,1
Delhi,2023-06-23,36.8,7.9,1
Delhi,2023-06-24,37.1,3.3,1
Delhi,2023-06-25,40.6,0.0,0
Delhi,2023-06-26,36.3,0.0,0
Delhi,2023-06-27,34.8,0.0,0
Delhi,2023-06-28,36.5,1.0,0
Delhi,2023-06-29,34.7,0.0,0
Delhi,2023-06-30,36.1,0.0,0
Delhi,2023-07-01,35.6,1.3,0
Delhi,2023-07-02,37.7,0.0,0
Delhi,2023-07-03,40.0,0.0,0
Delhi,2023-07-04,37.4,0.0,0
Delhi,2023-07-05,35.8,0.0,0
Delhi,2023-07-06,38.8,27.0,1
Delhi,2023-07-07,39.3,0.0,0
Delhi,2023-07-08,37.3,0.0,0
Delhi,2023-07-09,40.1,0.7,0
Delhi,2023-07-10,37.3,2.1,0
Delhi,2023-07-11,36.4,0.0,0
Delhi,2023-07-12,37.7,0.0,0
Delhi,2023-07-13,37.9,0.0,0
Delhi,2023-07-14,36.0,0.0,0
Delhi,2023-07-15,40.1,67.3,1
Delhi,2023-07-16,37.8,0.0,0
Delhi,2023-07-17,35.0,0.0,0
Delhi,2023-07-18,38.0,0.4,0
Delhi,2023-07-19,36.5,0.0,0
Delhi,2023-07-20,34.0,0.0,0
Delhi,2023-07-21,36.1,0.0,0
Delhi,2023-07-22,39.8,0.0,0
Delhi,2023-07-23,37.3,0.0,0
Delhi,2023-07-24,38.7,0.0,0
Delhi,2023-07-25,38.8,0.0,0
Delhi,2023-07-26,36.7,0.0,0
Delhi,2023-07-27,37.9,0.0,0
Delhi,2023-07-28,33.9,11.7,1
Delhi,2023-07-29,39.1,15.1,1
Delhi,2023-07-30,38.0,0.0,0
Delhi,2023-07-31,35.6,0.0,0
Delhi,2023-08-01,35.3,23.1,1
Delhi,2023-08-02,33.5,0.0,0
Delhi,2023-08-03,36.3,0.0,0
Delhi,2023-08-04,32.3,0.0,0
Delhi,2023-08-05,36.7,6.0,1
Delhi,2023-08-06,33.8,0.0,0
Delhi,2023-08-07,38.2,42.0,1
Delhi,2023-08-08,33.2,2.2,0
Delhi,2023-08-09,35.4,0.0,0
Delhi,2023-08-10,37.6,0.0,0
Delhi,2023-08-11,34.9,11.5,1
Delhi,2023-08-12,34.1,0.4,0
Delhi,2023-08-13,36.5,0.0,0
Delhi,2023-08-14,34.9,0.0,0
Delhi,2023-08-15,39.1,0.0,0
Delhi,2023-08-16,37.1,1.4,0
Delhi,2023-08-17,35.6,0.7,0
Delhi,2023-08-18,36.3,1.6,0
Delhi,2023-08-19,35.0,0.0,0
Delhi,2023-08-20,34.5,0.0,0
Delhi,2023-08-21,35.5,1.9,0
Delhi,2023-08-22,36.2,0.0,0
Delhi,2023-08-23,35.1,0.0,0
Delhi,2023-08-24,38.1,0.4,0
Delhi,2023-08-25,33.9,0.0,0
Delhi,2023-08-26,32.3,0.0,0
Delhi,2023-08-27,35.1,0.0,0
Delhi,2023-08-28,34.3,0.0,0
Delhi,2023-08-29,32.4,0.0,0
Delhi,2023-08-30,34.5,0.0,0
Delhi,2023-08-31,31.7,0.0,0
Delhi,2023-09-01,33.1,0.0,0
Delhi,2023-09-02,36.6,0.0,0
Delhi,2023-09-03,32.1,0.0,0
Delhi,2023-09-04,32.8,0.0,0
Delhi,2023-09-05,30.6,0.0,0
Delhi,2023-09-06,33.6,0.0,0
Delhi,2023-09-07,30.8,0.0,0
Delhi,2023-09-08,32.6,0.0,0
Delhi,2023-09-09,33.7,0.0,0
Delhi,2023-09-10,31.3,0.0,0
Delhi,2023-09-11,32.6,0.0,0
Delhi,2023-09-12,32.0,0.0,0
Delhi,2023-09-13,33.1,0.0,0
Delhi,2023-09-14,32.0,0.0,0
Delhi,2023-09-15,33.2,9.4,1
Delhi,2023-09-16,30.2,4.7,1
Delhi,2023-09-17,28.2,0.0,0
Delhi,2023-09-18,27.3,0.0,0
Delhi,2023-09-19,27.3,0.0,0
Delhi,2023-09-20,29.4,0.9,0
Delhi,2023-09-21,32.7,0.0,0
Delhi,2023-09-22,31.4,0.0,0
Delhi,2023-09-23,31.1,0.0,0
Delhi,2023-09-24,28.6,0.0,0
Delhi,2023-09-25,26.5,0.0,0
Delhi,2023-09-26,25.8,0.0,0
Delhi,2023-09-27,31.1,0.0,0
Delhi,2023-09-28,29.4,0.0,0
Delhi,2023-09-29,29.5,31.4,1
Delhi,2023-09-30,28.5,32.7,1
Delhi,2023-10-01,26.4,0.0,0
Delhi,2023-10-02,27.1,0.0,0
Delhi,2023-10-03,25.6,0.0,0
Delhi,2023-10-04,25.2,0.0,0
Delhi,2023-10-05,28.6,0.0,0
Delhi,2023-10-06,23.9,0.0,0
Delhi,2023-10-07,24.8,0.0,0
Delhi,2023-10-08,25.9,0.0,0
Delhi,2023-10-09,26.3,0.0,0
Delhi,2023-10-10,23.5,0.0,0
Delhi,2023-10-11,22.9,0.0,0
Delhi,2023-10-12,26.3,0.0,0
Delhi,2023-10-13,25.7,1.5,0
Delhi,2023-10-14,27.6,0.0,0
Delhi,2023-10-15,27.1,0.0,0
Delhi,2023-10-16,25.4,0.0,0
Delhi,2023-10-17,25.4,0.0,0
Delhi,2023-10-18,21.9,0.0,0
Delhi,2023-10-19,23.6,0.0,0
Delhi,2023-10-20,25.2,0.0,0
Delhi,2023-10-21,25.1,0.0,0
Delhi,2023-10-22,22.4,0.0,0
Delhi,2023-10-23,23.7,0.0,0
Delhi,2023-10-24,21.6,0.0,0
Delhi,2023-10-25,23.8,0.0,0
Delhi,2023-10-26,21.3,0.0,0
Delhi,2023-10-27,24.6,0.0,0
Delhi,2023-10-28,25.2,0.0,0
Delhi,2023-10-29,24.7,0.0,0
Delhi,2023-10-30,18.8,0.0,0
Delhi,2023-10-31,22.4,0.0,0
Delhi,2023-11-01,20.0,0.0,0
Delhi,2023-11-02,23.0,0.0,0
Delhi,2023-11-03,23.0,0.0,0
Delhi,2023-11-04,21.4,0.0,0
Delhi,2023-11-05,19.7,0.0,0
Delhi,2023-11-06,18.5,0.0,0
Delhi,2023-11-07,19.0,0.0,0
Delhi,2023-11-08,18.7,0.0,0
Delhi,2023-11-09,20.0,0.0,0
Delhi,2023-11-10,21.6,0.0,0
Delhi,2023-11-11,19.7,0.0,0
Delhi,2023-11-12,17.2,0.0,0
Delhi,2023-11-13,16.9,0.0,0
Delhi,2023-11-14,20.2,0.0,0
Delhi,2023-11-15,22.3,0.0,0
Delhi,2023-11-16,18.8,0.0,0
Delhi,2023-11-17,17.2,0.0,0
Delhi,2023-11-18,16.5,0.0,0
Delhi,2023-11-19,19.2,0.0,0
Delhi,2023-11-20,20.8,0.0,0
Delhi,2023-11-21,17.2,0.0,0
Delhi,2023-11-22,16.7,0.0,0
Delhi,2023-11-23,14.9,0.0,0
Delhi,2023-11-24,17.4,0.0,0
Delhi,2023-11-25,18.5,0.0,0
Delhi,2023-11-26,15.6,0.0,0
Delhi,2023-11-27,17.2,0.0,0
Delhi,2023-11-28,17.6,0.0,0
Delhi,2023-11-29,17.6,0.5,0
Delhi,2023-11-30,15.0,0.0,0
Delhi,2023-12-01,13.8,0.0,0
Delhi,2023-12-02,12.8,0.0,0
Delhi,2023-12-03,16.9,0.0,0
Delhi,2023-12-04,16.5,0.0,0
Delhi,2023-12-05,20.2,0.0,0
Delhi,2023-12-06,15.7,0.0,0
Delhi,2023-12-07,15.3,0.0,0
Delhi,2023-12-08,15.8,0.0,0
Delhi,2023-12-09,15.8,0.0,0
Delhi,2023-12-10,14.8,0.0,0
Delhi,2023-12-11,13.6,0.0,0
Delhi,2023-12-12,14.9,0.0,0
Delhi,2023-12-13,14.7,0.0,0
Delhi,2023-12-14,14.6,0.0,0
Delhi,2023-12-15,16.0,0.0,0
Delhi,2023-12-16,14.5,0.0,0
Delhi,2023-12-17,12.0,0.0,0
Delhi,2023-12-18,13.2,0.2,0
Delhi,2023-12-19,13.8,0.0,0
Delhi,2023-12-20,15.0,0.0,0
Delhi,2023-12-21,14.1,0.0,0
Delhi,2023-12-22,8.7,0.0,0
Delhi,2023-12-23,14.4,0.0,0
Delhi,2023-12-24,14.7,0.0,0
Delhi,2023-12-25,11.4,0.0,0
Delhi,2023-12-26,12.4,0.0,0
Delhi,2023-12-27,13.4,0.0,0
Delhi,2023-12-28,12.5,0.0,0
Delhi,2023-12-29,12.7,0.0,0
Delhi,2023-12-30,13.9,0.0,0
Delhi,2023-12-31,12.2,0.0,0
Mumbai,2022-01-01,20.3,0.0,0
Mumbai,2022-01-02,24.8,0.0,0
Mumbai,2022-01-03,21.3,0.0,0
Mumbai,2022-01-04,22.8,0.0,0
Mumbai,2022-01-05,22.3,0.0,0
Mumbai,2022-01-06,21.1,0.0,0
Mumbai,2022-01-07,24.8,0.8,0
Mumbai,2022-01-08,24.6,0.0,0
Mumbai,2022-01-09,22.3,0.0,0
Mumbai,2022-01-10,24.0,0.0,0
Mumbai,2022-01-11,23.3,0.0,0
Mumbai,2022-01-12,24.4,0.0,0
Mumbai,2022-01-13,25.6,0.0,0
Mumbai,2022-01-14,23.2,0.0,0
Mumbai,2022-01-15,22.7,0.0,0
Mumbai,2022-01-16,21.9,0.0,0
Mumbai,2022-01-17,21.1,0.0,0
Mumbai,2022-01-18,20.7,0.0,0
Mumbai,2022-01-19,22.5,0.0,0
Mumbai,2022-01-20,25.6,0.0,0
Mumbai,2022-01-21,25.0,3.5,1
Mumbai,2022-01-22,22.9,0.0,0
Mumbai,2022-01-23,26.4,0.0,0
Mumbai,2022-01-24,26.1,0.0,0
Mumbai,2022-01-25,22.8,0.0,0
Mumbai,2022-01-26,24.3,0.0,0
Mumbai,2022-01-27,24.2,0.0,0
Mumbai,2022-01-28,27.2,0.1,0
Mumbai,2022-01-29,23.5,0.0,0
Mumbai,2022-01-30,24.5,4.7,1
Mumbai,2022-01-31,22.8,0.0,0
Mumbai,2022-02-01,26.7,0.0,0
Mumbai,2022-02-02,25.6,0.0,0
Mumbai,2022-02-03,26.5,0.0,0
Mumbai,2022-02-04,25.0,0.0,0
Mumbai,2022-02-05,23.3,0.0,0
Mumbai,2022-02-06,25.7,0.0,0
Mumbai,2022-02-07,27.1,0.0,0
Mumbai,2022-02-08,25.3,0.0,0
Mumbai,2022-02-09,23.2,0.0,0
Mumbai,2022-02-10,23.8,0.0,0
Mumbai,2022-02-11,25.0,0.0,0
Mumbai,2022-02-12,27.6,0.0,0
Mumbai,2022-02-13,28.3,0.0,0
Mumbai,2022-02-14,23.6,0.0,0
Mumbai,2022-02-15,25.9,0.0,0
Mumbai,2022-02-16,24.2,0.0,0
Mumbai,2022-02-17,23.1,0.0,0
Mumbai,2022-02-18,26.5,0.0,0
Mumbai,2022-02-19,25.8,0.0,0
Mumbai,2022-02-20,26.0,0.0,0
Mumbai,2022-02-21,25.4,0.0,0
Mumbai,2022-02-22,26.3,0.0,0
Mumbai,2022-02-23,26.3,0.0,0
Mumbai,2022-02-24,27.4,0.0,0
Mumbai,2022-02-25,24.5,0.0,0
Mumbai,2022-02-26,27.7,0.0,0
Mumbai,2022-02-27,27.5,0.0,0
Mumbai,2022-02-28,26.8,0.0,0
Mumbai,2022-03-01,26.4,0.3,0
Mumbai,2022-03-02,27.1,0.0,0
Mumbai,2022-03-03,25.3,0.0,0
Mumbai,2022-03-04,28.8,0.0,0
Mumbai,2022-03-05,26.7,0.0,0
Mumbai,2022-03-06,27.2,0.0,0
Mumbai,2022-03-07,31.5,0.0,0
Mumbai,2022-03-08,28.2,0.0,0
Mumbai,2022-03-09,27.7,0.0,0
Mumbai,2022-03-10,26.8,0.4,0
Mumbai,2022-03-11,24.9,0.0,0
Mumbai,2022-03-12,29.5,0.0,0
Mumbai,2022-03-13,26.6,0.0,0
Mumbai,2022-03-14,28.7,0.0,0
Mumbai,2022-03-15,30.1,0.0,0
Mumbai,2022-03-16,28.1,2.1,0
Mumbai,2022-03-17,30.3,2.1,0
Mumbai,2022-03-18,25.1,0.0,0
Mumbai,2022-03-19,25.8,0.0,0
Mumbai,2022-03-20,26.4,0.0,0
Mumbai,2022-03-21,24.2,0.0,0
Mumbai,2022-03-22,25.0,0.0,0
Mumbai,2022-03-23,30.8,0.0,0
Mumbai,2022-03-24,30.4,0.0,0
Mumbai,2022-03-25,27.3,0.0,0
Mumbai,2022-03-26,32.4,0.0,0
Mumbai,2022-03-27,28.0,0.0,0
Mumbai,2022-03-28,32.0,0.0,0
Mumbai,2022-03-29,32.1,0.0,0
Mumbai,2022-03-30,27.6,0.0,0
Mumbai,2022-03-31,30.3,0.0,0
Mumbai,2022-04-01,30.9,0.0,0
Mumbai,2022-04-02,27.9,0.0,0
Mumbai,2022-04-03,24.1,0.0,0
Mumbai,2022-04-04,30.6,0.0,0
Mumbai,2022-04-05,27.8,0.0,0
Mumbai,2022-04-06,29.1,0.0,0
Mumbai,2022-04-07,29.8,0.0,0
Mumbai,2022-04-08,30.6,0.0,0
Mumbai,2022-04-09,29.0,0.0,0
Mumbai,2022-04-10,30.2,0.0,0
Mumbai,2022-04-11,31.9,0.0,0
Mumbai,2022-04-12,26.4,0.0,0
Mumbai,2022-04-13,27.4,0.0,0
Mumbai,2022-04-14,27.9,0.0,0
Mumbai,2022-04-15,30.3,0.0,0
Mumbai,2022-04-16,27.0,0.0,0
Mumbai,2022-04-17,29.4,0.0,0
Mumbai,2022-04-18,27.4,0.0,0
Mumbai,2022-04-19,31.3,0.0,0
Mumbai,2022-04-20,29.5,0.0,0
Mumbai,2022-04-21,30.5,0.0,0
Mumbai,2022-04-22,33.8,0.0,0
Mumbai,2022-04-23,29.6,0.0,0
Mumbai,2022-04-24,31.6,0.0,0
Mumbai,2022-04-25,32.2,0.0,0
Mumbai,2022-04-26,33.1,0.0,0
Mumbai,2022-04-27,30.8,0.0,0
Mumbai,2022-04-28,30.7,0.0,0
Mumbai,2022-04-29,30.7,0.0,0
Mumbai,2022-04-30,31.8,0.0,0
Mumbai,2022-05-01,33.9,0.0,0
Mumbai,2022-05-02,30.8,0.0,0
Mumbai,2022-05-03,27.0,0.0,0
Mumbai,2022-05-04,33.0,0.0,0
Mumbai,2022-05-05,31.6,0.0,0
Mumbai,2022-05-06,32.5,0.0,0
Mumbai,2022-05-07,28.8,0.0,0
Mumbai,2022-05-08,30.7,0.0,0
Mumbai,2022-05-09,33.2,0.0,0
Mumbai,2022-05-10,29.5,0.0,0
Mumbai,2022-05-11,32.7,0.0,0
Mumbai,2022-05-12,31.8,0.0,0
Mumbai,2022-05-13,30.6,0.0,0
Mumbai,2022-05-14,30.5,0.0,0
Mumbai,2022-05-15,30.2,0.0,0
Mumbai,2022-05-16,32.2,0.0,0
Mumbai,2022-05-17,32.5,0.0,0
Mumbai,2022-05-18,31.5,0.0,0
Mumbai,2022-05-19,30.3,0.0,0
Mumbai,2022-05-20,27.0,0.0,0
Mumbai,2022-05-21,33.1,0.0,0
Mumbai,2022-05-22,34.0,0.0,0
Mumbai,2022-05-23,33.5,0.0,0
Mumbai,2022-05-24,36.2,0.0,0
Mumbai,2022-05-25,32.2,0.0,0
Mumbai,2022-05-26,35.0,0.0,0
Mumbai,2022-05-27,31.4,0.0,0
Mumbai,2022-05-28,31.2,0.0,0
Mumbai,2022-05-29,32.9,0.0,0
Mumbai,2022-05-30,35.6,0.0,0
Mumbai,2022-05-31,32.2,0.0,0
Mumbai,2022-06-01,29.9,0.0,0
Mumbai,2022-06-02,34.3,0.0,0
Mumbai,2022-06-03,32.6,0.0,0
Mumbai,2022-06-04,33.3,0.0,0
Mumbai,2022-06-05,31.5,32.9,1
Mumbai,2022-06-06,29.6,0.0,0
Mumbai,2022-06-07,33.2,0.0,0
Mumbai,2022-06-08,35.0,54.3,1
Mumbai,2022-06-09,33.9,0.0,0
Mumbai,2022-06-10,33.8,0.0,0
Mumbai,2022-06-11,31.4,42.8,1
Mumbai,2022-06-12,32.5,0.0,0
Mumbai,2022-06-13,33.8,5.0,1
Mumbai,2022-06-14,31.3,21.0,1
Mumbai,2022-06-15,33.7,47.1,1
Mumbai,2022-06-16,33.0,0.0,0
Mumbai,2022-06-17,35.5,91.1,1
Mumbai,2022-06-18,35.1,47.0,1
Mumbai,2022-06-19,35.6,3.9,1
Mumbai,2022-06-20,33.1,0.0,0
Mumbai,2022-06-21,32.5,0.0,0
Mumbai,2022-06-22,31.5,0.0,0
Mumbai,2022-06-23,34.1,0.0,0
Mumbai,2022-06-24,36.2,14.0,1
Mumbai,2022-06-25,33.6,0.0,0
Mumbai,2022-06-26,29.2,0.0,0
Mumbai,2022-06-27,31.9,0.0,0
Mumbai,2022-06-28,31.2,0.0,0
Mumbai,2022-06-29,32.0,0.0,0
Mumbai,2022-06-30,32.5,9.4,1
Mumbai,2022-07-01,32.3,0.0,0
Mumbai,2022-07-02,34.3,0.0,0
Mumbai,2022-07-03,35.1,40.5,1
Mumbai,2022-07-04,33.6,0.0,0
Mumbai,2022-07-05,32.8,24.8,1
Mumbai,2022-07-06,35.0,4.2,1
Mumbai,2022-07-07,30.8,0.0,0
Mumbai,2022-07-08,33.8,22.7,1
Mumbai,2022-07-09,31.9,0.0,0
Mumbai,2022-07-10,29.2,0.7,0
Mumbai,2022-07-11,32.9,23.3,1
Mumbai,2022-07-12,34.0,0.0,0
Mumbai,2022-07-13,33.8,52.3,1
Mumbai,2022-07-14,33.8,13.0,1
Mumbai,2022-07-15,36.0,0.0,0
Mumbai,2022-07-16,32.8,82.8,1
Mumbai,2022-07-17,34.5,12.1,1
Mumbai,2022-07-18,32.0,0.0,0
Mumbai,2022-07-19,33.2,53.2,1
Mumbai,2022-07-20,33.7,72.4,1
Mumbai,2022-07-21,33.4,0.0,0
Mumbai,2022-07-22,33.9,45.4,1
Mumbai,2022-07-23,31.3,26.8,1
Mumbai,2022-07-24,30.5,0.3,0
Mumbai,2022-07-25,32.3,0.0,0
Mumbai,2022-07-26,33.5,7.8,1
Mumbai,2022-07-27,29.1,0.0,0
Mumbai,2022-07-28,32.8,0.0,0
Mumbai,2022-07-29,33.5,0.0,0
Mumbai,2022-07-30,33.2,19.2,1
Mumbai,2022-07-31,30.7,0.0,0
Mumbai,2022-08-01,31.9,39.2,1
Mumbai,2022-08-02,33.8,0.0,0
Mumbai,2022-08-03,32.1,0.0,0
Mumbai,2022-08-04,32.7,0.0,0
Mumbai,2022-08-05,32.7,8.4,1
Mumbai,2022-08-06,36.3,32.7,1
Mumbai,2022-08-07,33.0,20.6,1
Mumbai,2022-08-08,31.8,0.0,0
Mumbai,2022-08-09,34.2,15.8,1
Mumbai,2022-08-10,32.5,10.7,1
Mumbai,2022-08-11,35.1,0.0,0
Mumbai,2022-08-12,30.8,0.0,0
Mumbai,2022-08-13,31.1,0.0,0
Mumbai,2022-08-14,34.0,6.5,1
Mumbai,2022-08-15,30.1,3.3,1
Mumbai,2022-08-16,26.8,78.3,1
Mumbai,2022-08-17,30.3,20.8,1
Mumbai,2022-08-18,26.9,5.1,1
Mumbai,2022-08-19,30.2,5.4,1
Mumbai,2022-08-20,30.5,2.5,1
Mumbai,2022-08-21,32.4,0.0,0
Mumbai,2022-08-22,29.3,0.0,0
Mumbai,2022-08-23,31.0,2.0,0
Mumbai,2022-08-24,29.9,0.0,0
Mumbai,2022-08-25,29.6,0.0,0
Mumbai,2022-08-26,28.6,0.0,0
Mumbai,2022-08-27,33.4,0.0,0
Mumbai,2022-08-28,29.8,7.1,1
Mumbai,2022-08-29,27.3,52.4,1
Mumbai,2022-08-30,26.4,0.0,0
Mumbai,2022-08-31,26.8,0.0,0
Mumbai,2022-09-01,31.2,0.0,0
Mumbai,2022-09-02,28.6,1.4,0
Mumbai,2022-09-03,29.7,0.0,0
Mumbai,2022-09-04,28.0,13.4,1
Mumbai,2022-09-05,29.9,2.8,1
Mumbai,2022-09-06,31.9,1.8,0
Mumbai,2022-09-07,28.2,62.5,1
Mumbai,2022-09-08,31.2,19.8,1
Mumbai,2022-09-09,31.0,22.2,1
Mumbai,2022-09-10,29.2,0.0,0
Mumbai,2022-09-11,30.1,0.0,0
Mumbai,2022-09-12,28.7,0.3,0
Mumbai,2022-09-13,27.2,7.7,1
Mumbai,2022-09-14,33.3,2.9,1
Mumbai,2022-09-15,27.5,0.0,0
Mumbai,2022-09-16,30.6,0.0,0
Mumbai,2022-09-17,26.7,0.0,0
Mumbai,2022-09-18,27.0,0.0,0
Mumbai,2022-09-19,31.2,8.0,1
Mumbai,2022-09-20,27.5,0.0,0
Mumbai,2022-09-21,30.5,0.0,0
Mumbai,2022-09-22,24.5,0.0,0
Mumbai,2022-09-23,26.5,20.2,1
Mumbai,2022-09-24,29.5,4.0,1
Mumbai,2022-09-25,29.6,3.4,1
Mumbai,2022-09-26,26.9,0.6,0
Mumbai,2022-09-27,28.8,0.0,0
Mumbai,2022-09-28,24.7,11.6,1
Mumbai,2022-09-29,29.4,24.9,1
Mumbai,2022-09-30,24.2,97.4,1
Mumbai,2022-10-01,29.3,0.0,0
Mumbai,2022-10-02,25.5,0.0,0
Mumbai,2022-10-03,27.6,1.1,0
Mumbai,2022-10-04,26.6,0.0,0
Mumbai,2022-10-05,27.4,0.0,0
Mumbai,2022-10-06,26.1,0.0,0
Mumbai,2022-10-07,29.4,0.0,0
Mumbai,2022-10-08,27.7,0.0,0
Mumbai,2022-10-09,25.8,0.0,0
Mumbai,2022-10-10,26.1,0.0,0
Mumbai,2022-10-11,27.0,0.0,0
Mumbai,2022-10-12,24.0,0.0,0
Mumbai,2022-10-13,26.3,0.0,0
Mumbai,2022-10-14,27.1,0.0,0
Mumbai,2022-10-15,26.8,0.0,0
Mumbai,2022-10-16,24.4,0.0,0
Mumbai,2022-10-17,24.6,0.0,0
Mumbai,2022-10-18,22.1,0.0,0
Mumbai,2022-10-19,26.9,0.0,0
Mumbai,2022-10-20,29.2,0.0,0
Mumbai,2022-10-21,23.8,0.0,0
Mumbai,2022-10-22,27.3,0.0,0
Mumbai,2022-10-23,28.8,0.0,0
Mumbai,2022-10-24,24.4,0.0,0
Mumbai,2022-10-25,24.9,0.0,0
Mumbai,2022-10-26,25.5,0.0,0
Mumbai,2022-10-27,25.8,0.0,0
Mumbai,2022-10-28,25.5,0.0,0
