state,district,market,commodity,variety,group,arrivals_tonnes,min_price_rs_quintal,max_price_rs_quintal,modal_price_rs_quintal,reported_date,commodity_clean,date,modal_price_rs_kg,min_price_rs_kg,max_price_rs_kg
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,236.3,1758.3,2113.5,1942.2,2022-12-08,tomato,2022-12-08,19.422,17.583,21.135
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,227.0,1766.6,2284.2,1950.0,2022-12-09,tomato,2022-12-09,19.5,17.666,22.842
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,231.5,1616.8,1925.0,1722.3,2022-12-10,tomato,2022-12-10,17.223,16.168,19.25
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,182.4,1493.2,1708.0,1582.9,2022-12-11,tomato,2022-12-11,15.829,14.932,17.08
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,200.8,1421.6,1714.2,1523.7,2022-12-12,tomato,2022-12-12,15.237,14.216,17.142
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,213.1,1723.4,2192.6,1895.5,2022-12-13,tomato,2022-12-13,18.955,17.234,21.926
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,263.7,1277.6,1612.9,1392.2,2022-12-14,tomato,2022-12-14,13.922,12.776,16.129
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,257.7,1501.7,1923.8,1651.1,2022-12-15,tomato,2022-12-15,16.511,15.017000000000001,19.238
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,218.1,1436.4,1862.6,1581.3,2022-12-16,tomato,2022-12-16,15.812999999999999,14.364,18.625999999999998
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,224.5,1702.5,2132.4,1809.6,2022-12-17,tomato,2022-12-17,18.096,17.025,21.324
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,264.8,1576.9,2012.7,1813.4,2022-12-18,tomato,2022-12-18,18.134,15.769,20.127
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,222.1,1447.4,1890.3,1693.4,2022-12-19,tomato,2022-12-19,16.934,14.474,18.903
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,200.7,1628.2,2187.2,1896.4,2022-12-20,tomato,2022-12-20,18.964000000000002,16.282,21.872
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,212.4,1547.2,1894.4,1652.9,2022-12-21,tomato,2022-12-21,16.529,15.472000000000001,18.944000000000003
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,279.6,1642.6,1933.0,1799.2,2022-12-22,tomato,2022-12-22,17.992,16.426,19.33
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,234.6,1597.1,1942.1,1845.6,2022-12-23,tomato,2022-12-23,18.456,15.970999999999998,19.421
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,215.6,1597.2,2127.5,1847.7,2022-12-24,tomato,2022-12-24,18.477,15.972000000000001,21.275
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,183.6,1595.3,1972.8,1680.0,2022-12-25,tomato,2022-12-25,16.8,15.953,19.727999999999998
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,202.1,1527.8,1904.1,1729.7,2022-12-26,tomato,2022-12-26,17.297,15.277999999999999,19.041
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,253.6,1683.4,2071.7,1780.3,2022-12-27,tomato,2022-12-27,17.803,16.834,20.717
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,245.7,1655.3,2092.4,1799.8,2022-12-28,tomato,2022-12-28,17.998,16.553,20.924
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,226.1,1653.2,2159.6,1833.8,2022-12-29,tomato,2022-12-29,18.338,16.532,21.596
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,272.0,1370.3,1740.3,1604.9,2022-12-30,tomato,2022-12-30,16.049,13.703,17.403
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,272.1,1675.4,2001.3,1899.6,2022-12-31,tomato,2022-12-31,18.996,16.754,20.012999999999998
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,242.9,1576.3,2069.6,1808.0,2023-01-01,tomato,2023-01-01,18.08,15.763,20.695999999999998
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,173.2,1504.7,1957.2,1704.3,2023-01-02,tomato,2023-01-02,17.043,15.047,19.572
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,188.0,1511.9,1929.0,1697.4,2023-01-03,tomato,2023-01-03,16.974,15.119000000000002,19.29
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,277.8,1513.3,1953.7,1722.3,2023-01-04,tomato,2023-01-04,17.223,15.133,19.537
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,217.5,1385.7,1902.0,1629.4,2023-01-05,tomato,2023-01-05,16.294,13.857000000000001,19.02
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,184.6,1713.8,2007.1,1888.8,2023-01-06,tomato,2023-01-06,18.887999999999998,17.137999999999998,20.070999999999998
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,232.8,1690.8,1965.4,1820.2,2023-01-07,tomato,2023-01-07,18.202,16.908,19.654
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,241.4,1405.2,1732.6,1513.1,2023-01-08,tomato,2023-01-08,15.130999999999998,14.052,17.326
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,226.8,1481.4,1802.2,1669.6,2023-01-09,tomato,2023-01-09,16.695999999999998,14.814,18.022000000000002
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,281.1,1707.2,1896.5,1802.7,2023-01-10,tomato,2023-01-10,18.027,17.072,18.965
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,206.4,1782.3,2246.0,1939.1,2023-01-11,tomato,2023-01-11,19.391,17.823,22.46
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,205.2,1818.0,2146.5,1963.1,2023-01-12,tomato,2023-01-12,19.631,18.18,21.465
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,218.1,1617.9,2068.3,1765.7,2023-01-13,tomato,2023-01-13,17.657,16.179000000000002,20.683000000000003
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,175.2,1716.6,2057.1,1869.3,2023-01-14,tomato,2023-01-14,18.692999999999998,17.166,20.570999999999998
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,176.7,1585.5,1884.1,1719.3,2023-01-15,tomato,2023-01-15,17.192999999999998,15.855,18.840999999999998
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,249.5,1359.6,1711.0,1538.3,2023-01-16,tomato,2023-01-16,15.383,13.595999999999998,17.11
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,216.5,1668.1,2015.7,1900.7,2023-01-17,tomato,2023-01-17,19.007,16.680999999999997,20.157
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,199.7,1682.4,2019.8,1778.6,2023-01-18,tomato,2023-01-18,17.785999999999998,16.824,20.198
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,193.7,1491.4,1855.8,1717.9,2023-01-19,tomato,2023-01-19,17.179000000000002,14.914000000000001,18.558
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,238.0,1570.6,1947.5,1671.6,2023-01-20,tomato,2023-01-20,16.715999999999998,15.706,19.475
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,175.7,1471.9,1984.7,1719.1,2023-01-21,tomato,2023-01-21,17.191,14.719000000000001,19.847
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,187.3,1532.5,1880.5,1715.8,2023-01-22,tomato,2023-01-22,17.158,15.325,18.805
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,209.6,1430.0,1929.0,1660.5,2023-01-23,tomato,2023-01-23,16.605,14.3,19.29
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,196.7,1494.0,1974.2,1750.1,2023-01-24,tomato,2023-01-24,17.500999999999998,14.94,19.742
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,259.8,1407.4,1747.7,1546.9,2023-01-25,tomato,2023-01-25,15.469000000000001,14.074000000000002,17.477
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,278.5,1637.5,1980.7,1730.6,2023-01-26,tomato,2023-01-26,17.305999999999997,16.375,19.807000000000002
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,198.4,1454.3,1742.2,1542.6,2023-01-27,tomato,2023-01-27,15.425999999999998,14.543,17.422
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,237.8,1702.4,2136.7,1873.1,2023-01-28,tomato,2023-01-28,18.730999999999998,17.024,21.366999999999997
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,173.8,1719.7,2105.1,1906.7,2023-01-29,tomato,2023-01-29,19.067,17.197,21.051
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,177.0,1315.9,1620.4,1543.0,2023-01-30,tomato,2023-01-30,15.43,13.159,16.204
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,198.6,1637.2,1985.6,1847.9,2023-01-31,tomato,2023-01-31,18.479,16.372,19.855999999999998
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,208.4,1647.9,2033.3,1736.2,2023-02-01,tomato,2023-02-01,17.362000000000002,16.479,20.333
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,186.2,1373.2,1683.9,1557.0,2023-02-02,tomato,2023-02-02,15.57,13.732000000000001,16.839000000000002
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,251.6,1360.4,1590.4,1471.5,2023-02-03,tomato,2023-02-03,14.715,13.604000000000001,15.904000000000002
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,240.6,1483.0,1901.9,1687.5,2023-02-04,tomato,2023-02-04,16.875,14.83,19.019000000000002
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,233.6,1424.4,1754.8,1621.8,2023-02-05,tomato,2023-02-05,16.218,14.244000000000002,17.548
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,178.6,1572.0,2048.3,1833.1,2023-02-06,tomato,2023-02-06,18.331,15.72,20.483
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,238.0,1727.1,2105.3,1937.8,2023-02-07,tomato,2023-02-07,19.378,17.271,21.053
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,202.4,1483.0,1738.3,1604.9,2023-02-08,tomato,2023-02-08,16.049,14.83,17.383
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,270.7,1573.4,2049.5,1805.6,2023-02-09,tomato,2023-02-09,18.055999999999997,15.734000000000002,20.495
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,243.8,1589.6,1935.4,1773.7,2023-02-10,tomato,2023-02-10,17.737000000000002,15.895999999999999,19.354
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,189.0,1530.9,1886.4,1748.0,2023-02-11,tomato,2023-02-11,17.48,15.309000000000001,18.864
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,212.0,1588.5,2019.2,1719.7,2023-02-12,tomato,2023-02-12,17.197,15.885,20.192
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,184.5,1835.7,2343.2,2006.7,2023-02-13,tomato,2023-02-13,20.067,18.357,23.432
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,224.0,1562.4,1972.3,1802.2,2023-02-14,tomato,2023-02-14,18.022000000000002,15.624,19.723
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,273.5,1582.0,1885.1,1714.0,2023-02-15,tomato,2023-02-15,17.14,15.82,18.851
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,263.5,1587.5,1946.2,1821.7,2023-02-16,tomato,2023-02-16,18.217,15.875,19.462
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,245.0,1625.7,2187.6,1877.7,2023-02-17,tomato,2023-02-17,18.777,16.257,21.875999999999998
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,254.8,1683.3,2070.7,1839.4,2023-02-18,tomato,2023-02-18,18.394000000000002,16.833,20.706999999999997
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,186.0,1458.9,1851.7,1614.0,2023-02-19,tomato,2023-02-19,16.14,14.589,18.517
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,199.1,1506.1,1969.0,1726.4,2023-02-20,tomato,2023-02-20,17.264,15.061,19.69
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,209.4,1514.6,1886.2,1696.4,2023-02-21,tomato,2023-02-21,16.964000000000002,15.145999999999999,18.862000000000002
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,209.2,1526.3,1841.5,1621.6,2023-02-22,tomato,2023-02-22,16.215999999999998,15.263,18.415
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,193.9,1507.5,2067.6,1766.5,2023-02-23,tomato,2023-02-23,17.665,15.075,20.676
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,261.8,1328.5,1662.7,1444.4,2023-02-24,tomato,2023-02-24,14.444,13.285,16.627
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,223.5,1527.3,2054.4,1779.3,2023-02-25,tomato,2023-02-25,17.793,15.273,20.544
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,206.0,1371.3,1811.0,1583.8,2023-02-26,tomato,2023-02-26,15.838,13.713,18.11
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,209.4,1524.9,2048.6,1745.7,2023-02-27,tomato,2023-02-27,17.457,15.249,20.486
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,213.0,1468.4,1899.0,1618.5,2023-02-28,tomato,2023-02-28,16.185,14.684000000000001,18.99
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,154.9,1905.5,2330.0,2018.9,2023-03-01,tomato,2023-03-01,20.189,19.055,23.3
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,183.4,1876.0,2482.7,2123.9,2023-03-02,tomato,2023-03-02,21.239,18.76,24.826999999999998
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,207.2,2364.4,2992.0,2552.7,2023-03-03,tomato,2023-03-03,25.526999999999997,23.644000000000002,29.92
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,139.2,2202.1,2699.8,2334.1,2023-03-04,tomato,2023-03-04,23.340999999999998,22.021,26.998
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,139.4,1906.1,2314.6,2152.6,2023-03-05,tomato,2023-03-05,21.526,19.061,23.146
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,220.0,2215.4,2539.0,2396.2,2023-03-06,tomato,2023-03-06,23.962,22.154,25.39
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,166.4,2026.7,2651.2,2367.7,2023-03-07,tomato,2023-03-07,23.677,20.267,26.511999999999997
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,219.9,1777.8,2366.1,2084.2,2023-03-08,tomato,2023-03-08,20.842,17.778,23.660999999999998
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,135.8,2021.3,2463.5,2325.8,2023-03-09,tomato,2023-03-09,23.258000000000003,20.213,24.635
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,167.3,1977.5,2403.5,2269.0,2023-03-10,tomato,2023-03-10,22.69,19.775,24.035
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,135.8,1762.2,2263.9,2039.0,2023-03-11,tomato,2023-03-11,20.39,17.622,22.639
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,145.7,1503.1,1888.4,1719.9,2023-03-12,tomato,2023-03-12,17.199,15.030999999999999,18.884
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,178.2,1951.2,2343.6,2108.3,2023-03-13,tomato,2023-03-13,21.083000000000002,19.512,23.436
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,142.1,2100.1,2424.4,2296.4,2023-03-14,tomato,2023-03-14,22.964000000000002,21.000999999999998,24.244
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,135.1,1831.4,2333.9,2050.9,2023-03-15,tomato,2023-03-15,20.509,18.314,23.339000000000002
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,157.4,1787.5,2027.0,1889.7,2023-03-16,tomato,2023-03-16,18.897000000000002,17.875,20.27
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,144.4,1915.1,2394.0,2142.5,2023-03-17,tomato,2023-03-17,21.425,19.151,23.94
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,158.1,1814.3,2230.7,2116.1,2023-03-18,tomato,2023-03-18,21.160999999999998,18.143,22.307
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,140.8,2007.5,2328.9,2167.0,2023-03-19,tomato,2023-03-19,21.67,20.075,23.289
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,215.9,2106.4,2691.3,2326.4,2023-03-20,tomato,2023-03-20,23.264,21.064,26.913
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,160.2,1619.5,2138.5,1881.1,2023-03-21,tomato,2023-03-21,18.811,16.195,21.385
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,212.3,2122.5,2563.8,2271.5,2023-03-22,tomato,2023-03-22,22.715,21.225,25.638
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,136.7,2163.8,2744.4,2460.5,2023-03-23,tomato,2023-03-23,24.605,21.638,27.444000000000003
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,203.0,2061.9,2534.2,2263.9,2023-03-24,tomato,2023-03-24,22.639,20.619,25.342
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,136.6,2000.3,2729.0,2337.7,2023-03-25,tomato,2023-03-25,23.377,20.003,27.29
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,208.6,2276.6,2721.9,2447.1,2023-03-26,tomato,2023-03-26,24.471,22.766,27.219
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,157.9,2282.0,2952.4,2574.7,2023-03-27,tomato,2023-03-27,25.747,22.82,29.524
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,200.0,1946.1,2269.5,2110.9,2023-03-28,tomato,2023-03-28,21.109,19.461,22.695
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,197.2,1878.6,2331.8,2017.5,2023-03-29,tomato,2023-03-29,20.175,18.785999999999998,23.318
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,159.2,1913.0,2172.6,2029.9,2023-03-30,tomato,2023-03-30,20.299,19.13,21.726
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,159.4,1781.3,2301.5,2017.8,2023-03-31,tomato,2023-03-31,20.178,17.813,23.015
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,152.4,1763.6,2256.5,2007.3,2023-04-01,tomato,2023-04-01,20.073,17.636,22.565
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,211.5,1990.4,2297.8,2105.7,2023-04-02,tomato,2023-04-02,21.057,19.904,22.978
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,152.4,1960.6,2344.2,2171.2,2023-04-03,tomato,2023-04-03,21.712,19.605999999999998,23.441999999999997
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,207.6,1941.2,2405.3,2184.3,2023-04-04,tomato,2023-04-04,21.843000000000004,19.412,24.053
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,217.9,1961.6,2314.2,2187.1,2023-04-05,tomato,2023-04-05,21.871,19.616,23.142
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,135.3,2256.4,2602.4,2461.3,2023-04-06,tomato,2023-04-06,24.613000000000003,22.564,26.024
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,206.5,1720.5,2352.7,2003.4,2023-04-07,tomato,2023-04-07,20.034000000000002,17.205,23.526999999999997
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,173.6,2053.4,2366.3,2253.5,2023-04-08,tomato,2023-04-08,22.535,20.534000000000002,23.663
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,211.6,1868.7,2179.3,2028.6,2023-04-09,tomato,2023-04-09,20.285999999999998,18.687,21.793000000000003
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,160.3,1971.2,2469.4,2142.9,2023-04-10,tomato,2023-04-10,21.429000000000002,19.712,24.694000000000003
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,187.4,2066.4,2604.4,2333.2,2023-04-11,tomato,2023-04-11,23.331999999999997,20.664,26.044
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,212.4,1866.5,2259.7,2042.0,2023-04-12,tomato,2023-04-12,20.42,18.665,22.596999999999998
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,139.2,2088.8,2541.9,2365.8,2023-04-13,tomato,2023-04-13,23.658,20.888,25.419
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,190.5,1927.2,2368.1,2192.1,2023-04-14,tomato,2023-04-14,21.921,19.272000000000002,23.680999999999997
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,169.9,1656.5,2156.2,1931.8,2023-04-15,tomato,2023-04-15,19.317999999999998,16.565,21.561999999999998
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,168.9,1680.1,1964.6,1852.3,2023-04-16,tomato,2023-04-16,18.523,16.801,19.646
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,170.9,1977.3,2505.0,2263.0,2023-04-17,tomato,2023-04-17,22.63,19.773,25.05
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,187.4,2180.8,2626.8,2446.7,2023-04-18,tomato,2023-04-18,24.467,21.808000000000003,26.268
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,141.2,2320.5,2633.0,2451.3,2023-04-19,tomato,2023-04-19,24.513,23.205,26.33
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,179.4,1848.1,2431.3,2098.6,2023-04-20,tomato,2023-04-20,20.986,18.480999999999998,24.313000000000002
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,146.3,1684.5,2260.2,1926.0,2023-04-21,tomato,2023-04-21,19.26,16.845,22.601999999999997
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,163.2,1835.0,2455.5,2139.5,2023-04-22,tomato,2023-04-22,21.395,18.35,24.555
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,156.4,1948.0,2425.3,2110.5,2023-04-23,tomato,2023-04-23,21.105,19.48,24.253
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,163.5,2473.3,2780.0,2639.2,2023-04-24,tomato,2023-04-24,26.392,24.733,27.8
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,147.3,2450.3,2822.6,2611.6,2023-04-25,tomato,2023-04-25,26.116,24.503,28.226
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,181.9,1698.0,2190.0,1893.5,2023-04-26,tomato,2023-04-26,18.935,16.98,21.9
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,206.4,2091.9,2520.1,2320.2,2023-04-27,tomato,2023-04-27,23.201999999999998,20.919,25.201
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,167.2,1807.2,2361.5,2049.0,2023-04-28,tomato,2023-04-28,20.49,18.072,23.615
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,149.5,2080.0,2563.7,2336.2,2023-04-29,tomato,2023-04-29,23.362,20.8,25.636999999999997
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,149.1,2150.6,2654.0,2391.9,2023-04-30,tomato,2023-04-30,23.919,21.506,26.54
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,136.3,1821.6,2215.9,2099.2,2023-05-01,tomato,2023-05-01,20.991999999999997,18.215999999999998,22.159000000000002
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,170.8,1531.6,2057.2,1745.3,2023-05-02,tomato,2023-05-02,17.453,15.315999999999999,20.572
Uttar Pradesh,Agra,Fatehabad Mandi,Tomato,Hybrid,Vegetables,157.2,1987.8,2305.6,2140.0,2023-05-03,tomato,2023-05-03,21.4,19.878,23.055999999999997
